R_kf_x,L_kf_x,R_x,L_x,R_kf_v,L_kf_v,R_v,L_v,R_kf_w,L_kf_w,a,w
-0.521713,-0.521713,17.455709,-19.697252,0.001299,0.001299,0.000000,0.000000,-0.006185,-0.006185,0.032325,-0.012416
-0.521700,-0.521700,17.455709,-19.697252,0.001308,0.001308,0.000000,0.000000,-0.004710,-0.004710,0.033853,-0.010285
-0.521688,-0.521688,17.455709,-19.697252,0.001204,0.001204,0.000000,0.000000,-0.017020,-0.017020,0.010903,-0.024134
-0.521676,-0.521676,17.455709,-19.697252,0.001113,0.001113,0.000000,0.000000,0.011628,0.011628,-0.003522,0.018477
-0.521664,-0.521664,17.455709,-19.697252,0.001226,0.001226,0.000000,0.000000,0.016136,0.016136,-0.037639,0.020607
-0.521654,-0.521654,17.455709,-19.697252,0.000990,0.000990,0.000000,0.000000,0.006105,0.006105,0.012839,0.007824
-0.521644,-0.521644,17.455709,-19.697252,0.001012,0.001012,0.000000,0.000000,0.008251,0.008251,-0.028998,0.009955
-0.521633,-0.521633,17.455709,-19.697252,0.001207,0.001207,0.000000,0.000000,-0.001056,-0.001056,0.013754,0.000367
-0.521621,-0.521621,17.455709,-19.697252,0.001169,0.001169,0.000000,0.000000,0.005548,0.005548,-0.002753,0.004628
-0.521609,-0.521609,17.455709,-19.697252,0.001040,0.001040,0.000000,0.000000,-0.006162,-0.006162,-0.027661,-0.002828
-0.521599,-0.521599,17.455709,-19.697252,0.001058,0.001058,0.000000,0.000000,-0.004043,-0.004043,0.044392,-0.009220
-0.521588,-0.521588,17.455709,-19.697252,0.001184,0.001184,0.000000,0.000000,-0.003352,-0.003352,-0.000782,-0.007090
-0.521577,-0.521577,17.455709,-19.697252,0.001149,0.001149,0.000000,0.000000,-0.004492,-0.004492,0.022506,-0.007090
-0.521566,-0.521566,17.455709,-19.697252,0.001089,0.001089,0.000000,0.000000,0.003368,0.003368,-0.016810,0.003563
-0.521555,-0.521555,17.455709,-19.697252,0.000981,0.000981,0.000000,0.000000,0.016098,0.016098,-0.037806,0.019542
-0.521546,-0.521546,17.455709,-19.697252,0.001009,0.001009,0.000000,0.000000,-0.013277,-0.013277,0.020568,-0.015612
-0.521536,-0.521536,17.455709,-19.697252,0.001042,0.001042,0.000000,0.000000,-0.006904,-0.006904,0.040251,-0.009220
-0.521526,-0.521526,17.455709,-19.697252,0.000974,0.000974,0.000000,0.000000,-0.016654,-0.016654,0.001136,-0.016677
-0.521517,-0.521517,17.455709,-19.697252,0.000967,0.000967,0.000000,0.000000,0.011933,0.011933,0.039227,0.015281
-0.521505,-0.521505,17.455709,-19.697252,0.001123,0.001123,0.000000,0.000000,0.004109,0.004109,-0.070370,0.006759
-0.521494,-0.521494,17.455709,-19.697252,0.000975,0.000975,0.000000,0.000000,-0.005710,-0.005710,-0.042129,-0.004959
-0.521486,-0.521486,17.455709,-19.697252,0.000746,0.000746,0.000000,0.000000,0.000065,0.000065,-0.033046,0.000367
-0.521479,-0.521479,17.455709,-19.697252,0.000785,0.000785,0.000000,0.000000,-0.015928,-0.015928,0.016503,-0.017742
-0.521470,-0.521470,17.455709,-19.697252,0.000856,0.000856,0.000000,0.000000,0.007740,0.007740,-0.010566,0.004628
-0.521462,-0.521462,17.455709,-19.697252,0.000877,0.000877,0.000000,0.000000,0.009716,0.009716,0.009109,0.013151
-0.521452,-0.521452,17.455709,-19.697252,0.001014,0.001014,0.000000,0.000000,0.009147,0.009147,-0.007285,0.012085
-0.521442,-0.521442,17.455709,-19.697252,0.001037,0.001037,0.000000,0.000000,0.002053,0.002053,0.037372,-0.000698
-0.521432,-0.521432,17.455709,-19.697252,0.000863,0.000863,0.000000,0.000000,0.002516,0.002516,-0.010300,0.009955
-0.521425,-0.521425,17.455709,-19.697252,0.000787,0.000787,0.000000,0.000000,0.002300,0.002300,0.039626,0.003563
-0.521417,-0.521417,17.455709,-19.697252,0.000823,0.000823,0.000000,0.000000,0.004441,0.004441,0.023592,0.006759
-0.521408,-0.521408,17.455709,-19.697252,0.000852,0.000852,0.000000,0.000000,0.009156,0.009156,0.022035,0.013151
-0.521400,-0.521400,17.455709,-19.697252,0.000765,0.000765,0.000000,0.000000,-0.002157,-0.002157,0.002569,0.002498
-0.521392,-0.521392,17.455709,-19.697252,0.000804,0.000804,0.000000,0.000000,-0.003211,-0.003211,0.011111,-0.002828
-0.521385,-0.521385,17.455709,-19.697252,0.000610,0.000610,0.000000,0.000000,-0.022166,-0.022166,-0.029596,-0.027330
-0.521380,-0.521380,17.455709,-19.697252,0.000414,0.000414,0.000000,0.000000,-0.008126,-0.008126,-0.078039,-0.009220
-0.521377,-0.521377,17.455709,-19.697252,0.000398,0.000398,0.000000,0.000000,0.001400,0.001400,0.047229,0.001433
-0.521374,-0.521374,17.455709,-19.697252,0.000232,0.000232,0.000000,0.000000,-0.000065,-0.000065,0.030128,0.002498
-0.521371,-0.521371,17.455709,-19.697252,0.000392,0.000392,0.000000,0.000000,0.017305,0.017305,0.020892,0.021673
-0.521367,-0.521367,17.455709,-19.697252,0.000276,0.000276,0.000000,0.000000,0.008543,0.008543,-0.021669,0.005694
-0.521364,-0.521364,17.455709,-19.697252,0.000414,0.000414,0.000000,0.000000,0.011961,0.011961,0.002882,0.015281
-0.521359,-0.521359,17.455709,-19.697252,0.000448,0.000448,0.000000,0.000000,0.010268,0.010268,-0.025416,0.011020
-0.521354,-0.521354,17.455709,-19.697252,0.000514,0.000514,0.000000,0.000000,-0.000012,-0.000012,0.024110,0.003563
-0.521350,-0.521350,17.455709,-19.697252,0.000445,0.000445,0.000000,0.000000,-0.015307,-0.015307,0.012200,-0.011351
-0.521344,-0.521344,17.455709,-19.697252,0.000704,0.000704,0.000000,0.000000,0.000204,0.000204,-0.011796,-0.002828
-0.521336,-0.521336,17.455709,-19.697252,0.000798,0.000798,0.000000,0.000000,0.010077,0.010077,-0.014022,0.014216
-0.521328,-0.521328,17.455709,-19.697252,0.000756,0.000756,0.000000,0.000000,-0.002133,-0.002133,-0.035012,-0.004959
-0.521320,-0.521320,17.455709,-19.697252,0.000826,0.000826,0.000000,0.000000,0.001447,0.001447,-0.019698,-0.002828
-0.521313,-0.521313,17.455709,-19.697252,0.000691,0.000691,0.000000,0.000000,-0.004760,-0.004760,0.029158,-0.001763
-0.521306,-0.521306,17.455709,-19.697252,0.000739,0.000739,0.000000,0.000000,0.003083,0.003083,-0.045875,0.005694
-0.521299,-0.521299,17.455709,-19.697252,0.000672,0.000672,0.000000,0.000000,-0.011972,-0.011972,-0.008367,-0.015612
-0.521292,-0.521292,17.455709,-19.697252,0.000666,0.000666,0.000000,0.000000,-0.008271,-0.008271,-0.011745,-0.009220
-0.521286,-0.521286,17.455709,-19.697252,0.000496,0.000496,0.000000,0.000000,0.006469,0.006469,0.029027,0.003563
-0.521281,-0.521281,17.455709,-19.697252,0.000440,0.000440,0.000000,0.000000,-0.018447,-0.018447,-0.015225,-0.023068
-0.521277,-0.521277,17.455709,-19.697252,0.000444,0.000444,0.000000,0.000000,-0.011905,-0.011905,0.031102,-0.020938
-0.521272,-0.521272,17.455709,-19.697252,0.000448,0.000448,0.000000,0.000000,0.018431,0.018431,0.014542,0.026999
-0.521268,-0.521268,17.455709,-19.697252,0.000465,0.000465,0.000000,0.000000,-0.001949,-0.001949,-0.012305,-0.000698
-0.521264,-0.521264,17.455709,-19.697252,0.000258,0.000258,0.000000,0.000000,-0.000079,-0.000079,-0.022345,0.003563
-0.521261,-0.521261,17.455709,-19.697252,0.000189,0.000189,0.000000,0.000000,0.007991,0.007991,-0.006860,0.008889
-0.521259,-0.521259,17.455709,-19.697252,0.000238,0.000238,0.000000,0.000000,0.006929,0.006929,-0.001823,0.008889
-0.521257,-0.521257,17.455709,-19.697252,0.000159,0.000159,0.000000,0.000000,-0.019816,-0.019816,0.011144,-0.026264
-0.521255,-0.521255,17.455709,-19.697252,0.000169,0.000169,0.000000,0.000000,0.005190,0.005190,-0.027064,0.002498
-0.521253,-0.521253,17.455709,-19.697252,0.000298,0.000298,0.000000,0.000000,-0.009426,-0.009426,0.048191,-0.010285
-0.521249,-0.521249,17.455709,-19.697252,0.000488,0.000488,0.000000,0.000000,-0.006371,-0.006371,0.002903,-0.006024
-0.521244,-0.521244,17.455709,-19.697252,0.000482,0.000482,0.000000,0.000000,0.000712,0.000712,-0.032759,-0.003894
-0.521239,-0.521239,17.455709,-19.697252,0.000655,0.000655,0.000000,0.000000,0.004279,0.004279,0.002215,0.006759
-0.521233,-0.521233,17.455709,-19.697252,0.000467,0.000467,0.000000,0.000000,0.001000,0.001000,-0.005055,0.002498
-0.521229,-0.521229,17.455709,-19.697252,0.000426,0.000426,0.000000,0.000000,-0.008292,-0.008292,0.000490,-0.018807
-0.521225,-0.521225,17.455709,-19.697252,0.000361,0.000361,0.000000,0.000000,0.000962,0.000962,0.014328,-0.002828
-0.521222,-0.521222,17.455709,-19.697252,0.000167,0.000167,0.000000,0.000000,-0.004073,-0.004073,-0.028564,-0.002828
-0.521221,-0.521221,17.455709,-19.697252,0.000127,0.000127,0.000000,0.000000,0.008771,0.008771,0.028756,0.015281
-0.521219,-0.521219,17.455709,-19.697252,0.000053,0.000053,0.000000,0.000000,0.006397,0.006397,-0.014232,0.009955
-0.521218,-0.521218,17.455709,-19.697252,0.000174,0.000174,0.000000,0.000000,0.001170,0.001170,-0.010840,0.000367
-0.521215,-0.521215,17.455709,-19.697252,0.000390,0.000390,0.000000,0.000000,-0.010741,-0.010741,-0.016120,-0.013481
-0.521211,-0.521211,17.455709,-19.697252,0.000406,0.000406,0.000000,0.000000,-0.007410,-0.007410,-0.014283,-0.003894
-0.521206,-0.521206,17.455709,-19.697252,0.000592,0.000592,0.000000,0.000000,-0.011326,-0.011326,0.047801,-0.013481
-0.521200,-0.521200,17.455709,-19.697252,0.000681,0.000681,0.000000,0.000000,-0.021256,-0.021256,0.065978,-0.028395
-0.521193,-0.521193,17.455709,-19.697252,0.000616,0.000616,0.000000,0.000000,-0.005411,-0.005411,-0.059761,-0.011351
-0.521187,-0.521187,17.455709,-19.697252,0.000585,0.000585,0.000000,0.000000,0.000191,0.000191,0.010220,-0.002828
-0.521182,-0.521182,17.455709,-19.697252,0.000371,0.000371,0.000000,0.000000,0.005038,0.005038,-0.020149,0.014216
-0.521179,-0.521179,17.455709,-19.697252,0.000356,0.000356,0.000000,0.000000,-0.002523,-0.002523,-0.057483,-0.007090
-0.521174,-0.521174,17.455709,-19.697252,0.000401,0.000401,0.000000,0.000000,-0.001002,-0.001002,0.028278,0.001433
-0.521170,-0.521170,17.455709,-19.697252,0.000407,0.000407,0.000000,0.000000,-0.003074,-0.003074,0.028550,-0.000698
-0.521166,-0.521166,17.455709,-19.697252,0.000338,0.000338,0.000000,0.000000,-0.005067,-0.005067,0.062212,-0.007090
-0.521162,-0.521162,17.455709,-19.697252,0.000470,0.000470,0.000000,0.000000,0.007731,0.007731,0.015573,0.009955
-0.521157,-0.521157,17.455709,-19.697252,0.000513,0.000513,0.000000,0.000000,-0.005024,-0.005024,0.045885,-0.013481
-0.521152,-0.521152,17.455709,-19.697252,0.000603,0.000603,0.000000,0.000000,-0.010934,-0.010934,-0.024046,-0.014546
-0.521146,-0.521146,17.455709,-19.697252,0.000536,0.000536,0.000000,0.000000,0.003280,0.003280,-0.011530,0.008889
-0.521142,-0.521142,17.455709,-19.697252,0.000508,0.000508,0.000000,0.000000,-0.006777,-0.006777,0.028513,-0.013481
-0.521137,-0.521137,17.455709,-19.697252,0.000457,0.000457,0.000000,0.000000,-0.013141,-0.013141,0.008663,-0.017742
-0.521133,-0.521133,17.455709,-19.697252,0.000336,0.000336,0.000000,0.000000,0.007047,0.007047,0.020738,0.008889
-0.521130,-0.521130,17.455709,-19.697252,0.000162,0.000162,0.000000,0.000000,0.012560,0.012560,-0.034445,0.018477
-0.521129,-0.521129,17.455709,-19.697252,-0.000032,-0.000032,0.000000,0.000000,-0.014253,-0.014253,0.007162,-0.022003
-0.521131,-0.521131,17.455709,-19.697252,-0.000110,-0.000110,0.000000,0.000000,0.007232,0.007232,0.028292,0.011020
-0.521132,-0.521132,17.455709,-19.697252,-0.000071,-0.000071,0.000000,0.000000,-0.000240,-0.000240,0.031922,0.003563
-0.521133,-0.521133,17.455709,-19.697252,-0.000046,-0.000046,0.000000,0.000000,-0.001111,-0.001111,0.003690,-0.002828
-0.521134,-0.521134,17.455709,-19.697252,-0.000050,-0.000050,0.000000,0.000000,-0.004654,-0.004654,0.036062,-0.004959
-0.521134,-0.521134,17.455709,-19.697252,0.000014,0.000014,0.000000,0.000000,0.009164,0.009164,-0.041597,0.003563
-0.521135,-0.521135,17.455709,-19.697252,-0.000188,-0.000188,0.000000,0.000000,0.002177,0.002177,-0.013994,0.003563
-0.521137,-0.521137,17.455709,-19.697252,-0.000219,-0.000219,0.000000,0.000000,-0.012583,-0.012583,-0.001404,-0.014546
-0.521138,-0.521138,17.455709,-19.697252,-0.000056,-0.000056,0.000000,0.000000,0.015053,0.015053,0.012102,0.015281
-0.521140,-0.521140,17.455709,-19.697252,-0.000202,-0.000202,0.000000,0.000000,0.008947,0.008947,0.007004,0.009955
-0.521140,-0.521140,17.455709,-19.697252,-0.000055,-0.000055,0.000000,0.000000,0.003270,0.003270,-0.038027,0.002498
-0.521141,-0.521141,17.455709,-19.697252,-0.000091,-0.000091,0.000000,0.000000,-0.004138,-0.004138,0.008554,-0.011351
-0.521143,-0.521143,17.455709,-19.697252,-0.000116,-0.000116,0.000000,0.000000,0.007589,0.007589,-0.000088,0.011020
-0.521143,-0.521143,17.455709,-19.697252,-0.000056,-0.000056,0.000000,0.000000,0.002127,0.002127,-0.055070,-0.000698
-0.521145,-0.521145,17.455709,-19.697252,-0.000290,-0.000290,0.000000,0.000000,-0.003086,-0.003086,-0.051821,-0.007090
-0.521148,-0.521148,17.455709,-19.697252,-0.000233,-0.000233,0.000000,0.000000,-0.001089,-0.001089,0.001966,-0.000698
-0.521151,-0.521151,17.455709,-19.697252,-0.000311,-0.000311,0.000000,0.000000,0.002982,0.002982,-0.001525,0.002498
-0.521154,-0.521154,17.455709,-19.697252,-0.000284,-0.000284,0.000000,0.000000,-0.000562,-0.000562,-0.007233,0.006759
-0.521156,-0.521156,17.455709,-19.697252,-0.000018,-0.000018,0.000000,0.000000,0.029096,0.029096,0.044778,0.038717
-0.521155,-0.521155,17.455709,-19.697252,-0.000016,-0.000016,0.000000,0.000000,-0.002353,-0.002353,-0.032556,-0.008155
-0.521158,-0.521158,17.455709,-19.697252,-0.000315,-0.000315,0.000000,0.000000,-0.000304,-0.000304,-0.016612,0.005694
-0.521161,-0.521161,17.455709,-19.697252,-0.000363,-0.000363,0.000000,0.000000,0.007690,0.007690,0.006808,0.013151
-0.521165,-0.521165,17.455709,-19.697252,-0.000528,-0.000528,0.000000,0.000000,-0.008630,-0.008630,-0.028892,-0.009220
-0.521171,-0.521171,17.455709,-19.697252,-0.000548,-0.000548,0.000000,0.000000,0.002891,0.002891,0.041223,0.005694
-0.521177,-0.521177,17.455709,-19.697252,-0.000574,-0.000574,0.000000,0.000000,-0.006853,-0.006853,0.033352,-0.008155
-0.521182,-0.521182,17.455709,-19.697252,-0.000351,-0.000351,0.000000,0.000000,0.015352,0.015352,-0.016578,0.019542
-0.521185,-0.521185,17.455709,-19.697252,-0.000436,-0.000436,0.000000,0.000000,0.007720,0.007720,-0.025475,0.012085
-0.521190,-0.521190,17.455709,-19.697252,-0.000502,-0.000502,0.000000,0.000000,0.006161,0.006161,0.021402,0.012085
-0.521196,-0.521196,17.455709,-19.697252,-0.000612,-0.000612,0.000000,0.000000,0.008155,0.008155,0.017901,0.011020
-0.521201,-0.521201,17.455709,-19.697252,-0.000465,-0.000465,0.000000,0.000000,0.010634,0.010634,0.001523,0.016346
-0.521205,-0.521205,17.455709,-19.697252,-0.000363,-0.000363,0.000000,0.000000,0.015984,0.015984,0.028641,0.019542
-0.521208,-0.521208,17.455709,-19.697252,-0.000140,-0.000140,0.000000,0.000000,-0.001726,-0.001726,0.012341,0.003563
-0.521208,-0.521208,17.455709,-19.697252,-0.000082,-0.000082,0.000000,0.000000,-0.001213,-0.001213,-0.016305,-0.001763
-0.521211,-0.521211,17.455709,-19.697252,-0.000292,-0.000292,0.000000,0.000000,0.004696,0.004696,-0.031268,0.003563
-0.521214,-0.521214,17.455709,-19.697252,-0.000349,-0.000349,0.000000,0.000000,-0.010714,-0.010714,0.017307,-0.011351
-0.521217,-0.521217,17.455709,-19.697252,-0.000197,-0.000197,0.000000,0.000000,-0.008635,-0.008635,-0.008165,-0.011351
-0.521218,-0.521218,17.455709,-19.697252,-0.000020,-0.000020,0.000000,0.000000,-0.015446,-0.015446,0.020463,-0.020938
-0.521218,-0.521218,17.455709,-19.697252,-0.000007,-0.000007,0.000000,0.000000,0.002230,0.002230,0.016906,0.004628
-0.521217,-0.521217,17.455709,-19.697252,-0.000070,-0.000070,0.000000,0.000000,0.011996,0.011996,-0.067389,0.015281
-0.521217,-0.521217,17.455709,-19.697252,0.000064,0.000064,0.000000,0.000000,-0.001369,-0.001369,-0.011939,0.003563
-0.521215,-0.521215,17.455709,-19.697252,0.000197,0.000197,0.000000,0.000000,0.004864,0.004864,-0.042997,0.007824
-0.521214,-0.521214,17.455709,-19.697252,0.000102,0.000102,0.000000,0.000000,0.000304,0.000304,0.052219,0.005694
-0.521212,-0.521212,17.455709,-19.697252,0.000252,0.000252,0.000000,0.000000,0.009456,0.009456,-0.001871,0.013151
-0.521210,-0.521210,17.455709,-19.697252,0.000112,0.000112,0.000000,0.000000,0.013258,0.013258,-0.010473,0.019542
-0.521210,-0.521210,17.455709,-19.697252,0.000040,0.000040,0.000000,0.000000,-0.000237,-0.000237,0.005963,-0.000698
-0.521209,-0.521209,17.455709,-19.697252,0.000244,0.000244,0.000000,0.000000,-0.003856,-0.003856,0.053977,-0.003894
-0.521206,-0.521206,17.455709,-19.697252,0.000108,0.000108,0.000000,0.000000,0.000042,0.000042,-0.030216,0.003563
-0.521207,-0.521207,17.455709,-19.697252,-0.000256,-0.000256,0.000000,0.000000,0.006020,0.006020,-0.001056,0.012085
-0.521211,-0.521211,17.455709,-19.697252,-0.000440,-0.000440,0.000000,0.000000,0.005175,0.005175,-0.013637,0.008889
-0.521215,-0.521215,17.455709,-19.697252,-0.000448,-0.000448,0.000000,0.000000,0.014349,0.014349,0.004385,0.015281
-0.521220,-0.521220,17.455709,-19.697252,-0.000510,-0.000510,0.000000,0.000000,-0.010453,-0.010453,0.026065,-0.010285
-0.521226,-0.521226,17.455709,-19.697252,-0.000665,-0.000665,0.000000,0.000000,-0.012869,-0.012869,-0.020089,-0.015612
-0.521233,-0.521233,17.455709,-19.697252,-0.000768,-0.000768,0.000000,0.000000,-0.000030,-0.000030,0.004948,-0.003894
-0.521241,-0.521241,17.455709,-19.697252,-0.000829,-0.000829,0.000000,0.000000,0.005984,0.005984,0.024886,0.001433
-0.521249,-0.521249,17.455709,-19.697252,-0.000789,-0.000789,0.000000,0.000000,-0.001809,-0.001809,0.001882,0.001433
-0.521257,-0.521257,17.455709,-19.697252,-0.000700,-0.000700,0.000000,0.000000,-0.009926,-0.009926,-0.030169,-0.012416
-0.521263,-0.521263,17.455709,-19.697252,-0.000660,-0.000660,0.000000,0.000000,-0.008034,-0.008034,-0.001631,-0.014546
-0.521270,-0.521270,17.455709,-19.697252,-0.000864,-0.000864,0.000000,0.000000,0.003613,0.003613,-0.050400,0.000367
-0.521279,-0.521279,17.455709,-19.697252,-0.000921,-0.000921,0.000000,0.000000,0.017803,0.017803,0.016514,0.024868
-0.521290,-0.521290,17.455709,-19.697252,-0.001104,-0.001104,0.000000,0.000000,0.002354,0.002354,0.032569,0.001433
-0.521300,-0.521300,17.455709,-19.697252,-0.001024,-0.001024,0.000000,0.000000,0.008697,0.008697,0.033923,0.011020
-0.521311,-0.521311,17.455709,-19.697252,-0.001063,-0.001063,0.000000,0.000000,-0.010784,-0.010784,0.002285,-0.015612
-0.521321,-0.521321,17.455709,-19.697252,-0.000901,-0.000901,0.000000,0.000000,0.009956,0.009956,-0.004794,0.007824
-0.521330,-0.521330,17.455709,-19.697252,-0.000849,-0.000849,0.000000,0.000000,0.002209,0.002209,0.040242,0.002498
-0.521337,-0.521337,17.455709,-19.697252,-0.000621,-0.000621,0.000000,0.000000,-0.002772,-0.002772,0.045599,-0.001763
-0.521342,-0.521342,17.455709,-19.697252,-0.000488,-0.000488,0.000000,0.000000,-0.003657,-0.003657,0.002493,-0.008155
-0.521348,-0.521348,17.455709,-19.697252,-0.000570,-0.000570,0.000000,0.000000,-0.004149,-0.004149,-0.000829,-0.007090
-0.521353,-0.521353,17.455709,-19.697252,-0.000537,-0.000537,0.000000,0.000000,0.001204,0.001204,-0.013597,0.004628
-0.521359,-0.521359,17.455709,-19.697252,-0.000587,-0.000587,0.000000,0.000000,0.002474,0.002474,0.024486,0.003563
-0.521366,-0.521366,17.455709,-19.697252,-0.000794,-0.000794,0.000000,0.000000,-0.015081,-0.015081,0.021335,-0.024134
-0.521373,-0.521373,17.455709,-19.697252,-0.000629,-0.000629,0.000000,0.000000,0.017631,0.017631,0.015656,0.021673
-0.521379,-0.521379,17.455709,-19.697252,-0.000572,-0.000572,0.000000,0.000000,0.011023,0.011023,0.002416,0.019542
-0.521385,-0.521385,17.455709,-19.697252,-0.000534,-0.000534,0.000000,0.000000,0.004238,0.004238,0.011770,0.006759
-0.521390,-0.521390,17.455709,-19.697252,-0.000525,-0.000525,0.000000,0.000000,-0.017144,-0.017144,0.013738,-0.022003
-0.521395,-0.521395,17.455709,-19.697252,-0.000388,-0.000388,0.000000,0.000000,0.000678,0.000678,0.013475,-0.001763
-0.521398,-0.521398,17.455709,-19.697252,-0.000366,-0.000366,0.000000,0.000000,-0.001447,-0.001447,-0.044062,-0.001763
-0.521402,-0.521402,17.455709,-19.697252,-0.000431,-0.000431,0.000000,0.000000,-0.007107,-0.007107,-0.017022,-0.012416
-0.521406,-0.521406,17.455709,-19.697252,-0.000203,-0.000203,0.000000,0.000000,0.001251,0.001251,0.002722,-0.000698
-0.521408,-0.521408,17.455709,-19.697252,-0.000118,-0.000118,0.000000,0.000000,-0.017305,-0.017305,0.043845,-0.017742
-0.521408,-0.521408,17.455709,-19.697252,-0.000074,-0.000074,0.000000,0.000000,0.004177,0.004177,-0.048167,0.007824
-0.521410,-0.521410,17.455709,-19.697252,-0.000226,-0.000226,0.000000,0.000000,-0.004511,-0.004511,0.011599,-0.009220
-0.521412,-0.521412,17.455709,-19.697252,-0.000201,-0.000201,0.000000,0.000000,-0.005072,-0.005072,-0.010176,-0.001763
-0.521415,-0.521415,17.455709,-19.697252,-0.000231,-0.000231,0.000000,0.000000,-0.001506,-0.001506,0.023726,-0.004959
-0.521417,-0.521417,17.455709,-19.697252,-0.000250,-0.000250,0.000000,0.000000,-0.002482,-0.002482,-0.002401,-0.006024
-0.521419,-0.521419,17.455709,-19.697252,-0.000181,-0.000181,0.000000,0.000000,0.010339,0.010339,-0.022509,0.008889
-0.521420,-0.521420,17.455709,-19.697252,-0.000172,-0.000172,0.000000,0.000000,0.003108,0.003108,-0.001009,0.001433
