R_F,L_F,R_l,L_l,R_ref_l,L_ref_l,R_dl,L_dl,R_ref_dl,L_ref_dl,R_P,L_P,I12,I13
-16.596416,-7.840124,0.201498,0.200740,0.200000,0.200000,0.009223,0.003069,-0.059929,-0.029598,-14.137378,-10.180149,-0.214692,0.000000
-17.910643,-7.103498,0.201712,0.200740,0.200000,0.200000,0.006151,0.000000,-0.068476,-0.029598,-13.170873,-6.678077,0.011646,0.000000
-15.696130,-6.366888,0.201712,0.200740,0.200000,0.200000,-0.003076,-0.003069,-0.068476,-0.029598,-15.881332,-8.299756,0.159776,0.000000
-15.925570,-5.117448,0.201659,0.200687,0.200000,0.200000,-0.000000,-0.006138,-0.066357,-0.027461,-13.815621,-6.900200,0.154057,0.000000
-15.413702,-2.110011,0.201606,0.200527,0.200000,0.200000,-0.000000,-0.012273,-0.064224,-0.021064,-13.792805,-4.628232,0.153130,0.000000
-12.924315,-2.560653,0.201500,0.200420,0.200000,0.200000,-0.006149,-0.006135,-0.060000,-0.016804,-12.501978,-2.466959,0.040584,0.000000
-17.617184,-2.786295,0.201605,0.200367,0.200000,0.200000,0.009225,-0.003067,-0.064180,-0.014677,-14.266269,-6.854746,-0.107927,0.000000
-11.412512,-1.036936,0.201496,0.200261,0.200000,0.200000,-0.012298,-0.006133,-0.059850,-0.010453,-11.747678,-5.406991,0.032851,0.000000
-17.086964,-2.517240,0.201549,0.200262,0.200000,0.200000,0.009224,-0.000000,-0.061972,-0.010489,-16.392725,-3.727832,0.158033,0.000000
-19.371946,-0.532442,0.201710,0.200209,0.200000,0.200000,0.012303,-0.006132,-0.068413,-0.008351,-18.013525,-2.309590,0.290956,0.000000
-13.681785,-3.257641,0.201656,0.200263,0.200000,0.200000,-0.009226,0.003066,-0.066234,-0.010507,-16.628344,-5.213411,0.193967,0.000000
-14.629519,-4.996487,0.201601,0.200367,0.200000,0.200000,-0.003075,0.006133,-0.064031,-0.014685,-10.638540,-4.931576,0.055639,0.000000
-21.346552,-3.012362,0.201762,0.200314,0.200000,0.200000,0.018457,-0.000000,-0.070487,-0.012552,-21.073282,-6.179163,-0.027858,0.000000
-12.934289,-0.288544,0.201655,0.200260,0.200000,0.200000,-0.012302,-0.009199,-0.066195,-0.010402,-13.341995,-3.339571,-0.300337,0.000000
-16.636103,-2.489900,0.201656,0.200259,0.200000,0.200000,0.003075,-0.000000,-0.066242,-0.010375,-16.479523,-4.817667,-0.322655,0.000000
-18.941603,-5.203428,0.201819,0.200312,0.200000,0.200000,0.006153,0.009200,-0.072771,-0.012481,-14.817996,-10.424911,-0.404237,0.000000
-16.951097,-4.011873,0.201766,0.200418,0.200000,0.200000,-0.000000,0.000000,-0.070630,-0.016716,-20.790836,-5.406634,-0.238405,0.000000
-15.698778,-2.768727,0.201712,0.200365,0.200000,0.200000,-0.003076,-0.003067,-0.068488,-0.014604,-16.362730,-7.524747,-0.235561,0.000000
-18.421162,-0.054161,0.201765,0.200312,0.200000,0.200000,0.006152,-0.012266,-0.070603,-0.012492,-19.094627,0.069765,-0.238248,0.000000
-13.485877,-3.231376,0.201712,0.200260,0.200000,0.200000,-0.012303,0.003067,-0.068494,-0.010397,-13.796207,-5.522153,-0.147695,0.000000
-15.197108,-1.255103,0.201660,0.200207,0.200000,0.200000,-0.003076,-0.003066,-0.066397,-0.008296,-14.783931,-6.188047,-0.143639,0.000000
-14.666884,-4.702545,0.201605,0.200260,0.200000,0.200000,-0.003075,0.009199,-0.064187,-0.010395,-17.206223,-9.444712,-0.109559,0.000000
-21.147606,-4.766019,0.201818,0.200420,0.200000,0.200000,0.015382,0.003067,-0.072733,-0.016791,-14.369741,-5.426145,0.108167,0.000000
-11.477066,-4.249782,0.201657,0.200366,0.200000,0.200000,-0.018453,0.003067,-0.066274,-0.014640,-13.659207,-7.071977,0.298495,0.000000
-19.584385,-0.784811,0.201656,0.200312,0.200000,0.200000,0.015377,-0.009200,-0.066224,-0.012470,-18.322933,-5.439944,0.118411,0.000000
-13.449348,-3.725698,0.201709,0.200311,0.200000,0.200000,-0.012303,0.003066,-0.068342,-0.012457,-8.679513,-6.290688,-0.018448,0.000000
-16.623568,-8.436082,0.201655,0.200419,0.200000,0.200000,0.003075,0.018404,-0.066190,-0.016747,-15.126019,-15.173894,-0.114052,0.000000
-21.358145,-3.288328,0.201763,0.200419,0.200000,0.200000,0.018457,-0.003067,-0.070536,-0.016769,-22.575914,-9.895558,-0.129287,0.000000
-13.468990,-6.012073,0.201711,0.200473,0.200000,0.200000,-0.012304,0.006135,-0.068424,-0.018915,-10.557431,-7.542022,-0.114853,0.000000
-19.389872,0.162958,0.201712,0.200366,0.200000,0.200000,0.012302,-0.015335,-0.068489,-0.014656,-19.395229,-3.092544,-0.041699,0.000000
-18.652298,-6.998796,0.201712,0.200422,0.200000,0.200000,0.009227,0.012269,-0.068491,-0.016893,-20.107483,-10.329122,0.042399,0.000000
-13.990495,1.108922,0.201765,0.200421,0.200000,0.200000,-0.012305,-0.021472,-0.070599,-0.016851,-9.991478,5.041392,-0.030119,0.000000
-13.939056,-3.749523,0.201606,0.200314,0.200000,0.200000,-0.006151,0.003066,-0.064230,-0.012557,-12.953259,-5.936053,-0.073994,0.000000
-16.377773,-5.941594,0.201552,0.200312,0.200000,0.200000,0.006149,0.012266,-0.062091,-0.012490,-20.835133,-11.502090,-0.296756,0.000000
-14.440874,1.927167,0.201658,0.200259,0.200000,0.200000,-0.006151,-0.018398,-0.066321,-0.010368,-8.970172,-0.329684,-0.132326,0.000000
-14.654290,-3.454649,0.201603,0.200207,0.200000,0.200000,-0.003075,0.006131,-0.064135,-0.008263,-18.272064,-6.318956,0.026835,0.000000
-15.907413,-4.932209,0.201657,0.200207,0.200000,0.200000,-0.000000,0.012263,-0.066281,-0.008287,-14.061677,-14.694809,-0.126046,0.000000
-18.627531,1.925126,0.201710,0.200259,0.200000,0.200000,0.009227,-0.018398,-0.068387,-0.010377,-18.830704,8.120192,-0.133898,0.000000
-13.159754,-5.429780,0.201601,0.200259,0.200000,0.200000,-0.009225,0.012265,-0.064058,-0.010359,-13.212327,-12.360712,-0.036003,0.000000
-15.075196,-0.492557,0.201493,0.200205,0.200000,0.200000,0.003075,-0.006132,-0.059739,-0.008184,-15.564077,-5.740595,-0.106545,0.000000
-14.851545,-3.727235,0.201547,0.200312,0.200000,0.200000,-0.000000,0.003067,-0.061882,-0.012463,-15.932310,-1.956312,-0.200860,0.000000
-19.360735,-1.963802,0.201709,0.200205,0.200000,0.200000,0.012303,-0.000000,-0.068367,-0.008183,-15.403872,-6.746717,-0.031279,0.000000
-11.173793,0.974409,0.201548,0.200205,0.200000,0.200000,-0.015374,-0.012264,-0.061932,-0.008204,-13.712467,-2.733416,0.145352,0.000000
-18.140030,-3.667804,0.201659,0.200152,0.200000,0.200000,0.009226,0.009196,-0.066357,-0.006086,-17.838360,-8.641660,-0.250226,0.000000
-14.222358,-2.739368,0.201712,0.200209,0.200000,0.200000,-0.009228,0.003065,-0.068488,-0.008349,-13.555614,-5.065870,-0.159198,0.000000
-20.127188,0.200441,0.201712,0.200209,0.200000,0.200000,0.015379,-0.009198,-0.068485,-0.008363,-19.942001,-1.250152,-0.017123,0.000000
-19.677393,-3.988475,0.201819,0.200262,0.200000,0.200000,0.009229,0.006132,-0.072760,-0.010487,-19.226021,-3.679082,-0.013360,0.000000
-15.476115,-6.684549,0.201766,0.200313,0.200000,0.200000,-0.006152,0.015333,-0.070636,-0.012519,-14.156756,-11.633638,-0.120992,0.000000
-14.965576,2.203710,0.201713,0.200154,0.200000,0.200000,-0.006151,-0.015328,-0.068508,-0.006146,-14.026180,-6.424781,-0.193421,0.000000
-19.897835,-0.509540,0.201765,0.200206,0.200000,0.200000,0.012305,-0.006132,-0.070603,-0.008255,-20.872957,4.006199,-0.160599,0.000000
-15.462096,-8.148749,0.201764,0.200312,0.200000,0.200000,-0.006152,0.021467,-0.070578,-0.012487,-16.530104,-12.942818,-0.337839,0.000000
-18.932287,-0.567100,0.201818,0.200366,0.200000,0.200000,0.006153,-0.012268,-0.072732,-0.014631,-18.942904,-4.731164,-0.315563,0.000000
-16.938112,-5.719700,0.201764,0.200366,0.200000,0.200000,-0.000000,0.009201,-0.070575,-0.014631,-17.553001,-8.110489,-0.265391,0.000000
-16.423122,-0.796420,0.201711,0.200313,0.200000,0.200000,-0.000000,-0.009200,-0.068430,-0.012519,-18.622871,-3.487519,-0.146290,0.000000
-15.169503,-3.745024,0.201657,0.200313,0.200000,0.200000,-0.003075,0.003067,-0.066282,-0.012537,-14.615490,-5.498757,-0.050900,0.000000
-15.164221,-2.722616,0.201657,0.200207,0.200000,0.200000,-0.003076,0.003066,-0.066260,-0.008278,-13.559607,-10.386503,-0.015582,0.000000
-17.153675,-1.756842,0.201710,0.200260,0.200000,0.200000,0.003076,-0.003066,-0.068398,-0.010386,-18.128122,-6.653669,-0.052938,0.000000
-21.134470,-3.512488,0.201817,0.200366,0.200000,0.200000,0.015383,0.000000,-0.072678,-0.014635,-23.554113,-2.235080,0.125087,0.000000
-17.440079,-3.732565,0.201817,0.200312,0.200000,0.200000,-0.000000,0.003067,-0.072667,-0.012485,-16.458855,-7.973217,0.289537,0.000000
-16.920786,2.964427,0.201763,0.200151,0.200000,0.200000,-0.000000,-0.018393,-0.070503,-0.006042,-19.439749,-0.656698,0.177826,0.000000
-14.926811,-2.187337,0.201709,0.200151,0.200000,0.200000,-0.006152,0.003065,-0.068347,-0.006049,-13.681087,-2.648115,-0.100472,0.000000
-15.889095,-4.693735,0.201655,0.200259,0.200000,0.200000,-0.000000,0.009199,-0.066205,-0.010359,-17.266296,-8.751179,-0.217989,0.000000
-16.112659,-2.489240,0.201602,0.200259,0.200000,0.200000,0.003075,0.000000,-0.064061,-0.010372,-17.268383,-5.390969,-0.007746,0.000000
-16.411509,-3.741863,0.201710,0.200313,0.200000,0.200000,-0.000000,0.003066,-0.068381,-0.012525,-12.847156,-5.566865,0.062947,0.000000
-16.929222,-0.000882,0.201763,0.200153,0.200000,0.200000,-0.000000,-0.006131,-0.070539,-0.006135,-17.723362,-7.718315,0.010554,0.000000
-16.415953,-0.008050,0.201710,0.200154,0.200000,0.200000,-0.000000,-0.006131,-0.068400,-0.006165,-17.202656,-1.018041,-0.272630,0.000000
-16.415968,-2.959510,0.201710,0.200155,0.200000,0.200000,-0.000000,0.006131,-0.068400,-0.006200,-16.795563,-5.897209,-0.301480,0.000000
-16.934099,-1.488027,0.201764,0.200155,0.200000,0.200000,-0.000000,0.000000,-0.070559,-0.006200,-17.340078,-4.947031,-0.197979,0.000000
-16.934099,-0.752203,0.201764,0.200155,0.200000,0.200000,-0.000000,-0.003066,-0.070559,-0.006200,-17.339476,-3.907318,0.119595,0.000000
-16.934099,-1.488027,0.201764,0.200155,0.200000,0.200000,-0.000000,0.000000,-0.070559,-0.006200,-17.212543,-4.783095,0.206108,0.000000
-16.934099,-1.488027,0.201764,0.200155,0.200000,0.200000,-0.000000,0.000000,-0.070559,-0.006200,-17.117819,-4.767070,-0.111358,0.000000
-16.421404,-1.488027,0.201711,0.200155,0.200000,0.200000,-0.000000,0.000000,-0.068423,-0.006200,-16.859808,-7.452327,-0.300190,0.000000
-15.683253,-2.959548,0.201711,0.200155,0.200000,0.200000,-0.003076,0.006131,-0.068423,-0.006200,-15.907334,-9.265844,-0.146198,0.000000
-16.421404,-0.969896,0.201711,0.200101,0.200000,0.200000,-0.000000,0.000000,-0.068423,-0.004041,-14.777722,-2.557920,0.178781,0.000000
-16.421404,-0.234159,0.201711,0.200101,0.200000,0.200000,-0.000000,-0.003066,-0.068423,-0.004041,-16.636967,-0.908339,0.129153,0.000000
-16.421404,-0.974760,0.201711,0.200102,0.200000,0.200000,-0.000000,0.000000,-0.068423,-0.004061,-17.016424,-3.025764,-0.143646,0.000000
-16.421404,-0.974760,0.201711,0.200102,0.200000,0.200000,-0.000000,0.000000,-0.068423,-0.004061,-16.742170,-4.387282,-0.330630,0.000000
-16.421404,-2.223724,0.201711,0.200155,0.200000,0.200000,-0.000000,0.003065,-0.068423,-0.006200,-16.345716,-5.429760,-0.137320,0.000000
-16.421404,-1.705505,0.201711,0.200101,0.200000,0.200000,-0.000000,0.003065,-0.068423,-0.004041,-15.660140,-6.776582,0.100896,0.000000
-16.421404,-0.234159,0.201711,0.200101,0.200000,0.200000,-0.000000,-0.003066,-0.068423,-0.004041,-16.960184,-3.677434,0.022805,0.000000
-16.421404,-1.710478,0.201711,0.200102,0.200000,0.200000,-0.000000,0.003066,-0.068423,-0.004061,-17.177635,-5.350842,-0.309912,0.000000
-17.159685,-0.974760,0.201711,0.200102,0.200000,0.200000,0.003076,0.000000,-0.068423,-0.004061,-20.192692,-4.420147,-0.353365,0.000000
-16.421404,-0.969932,0.201711,0.200101,0.200000,0.200000,-0.000000,0.000000,-0.068423,-0.004041,-15.391087,-1.859500,0.024888,0.000000
-17.672462,-1.705505,0.201764,0.200101,0.200000,0.200000,0.003076,0.003065,-0.070559,-0.004041,-17.812048,-4.926403,0.311336,0.000000
-16.934099,1.748765,0.201764,0.200048,0.200000,0.200000,-0.000000,-0.009195,-0.070559,-0.001909,-16.592922,-0.516882,0.041134,0.000000
-15.683253,-0.239023,0.201711,0.200102,0.200000,0.200000,-0.003076,-0.003066,-0.068423,-0.004061,-15.716596,1.188277,-0.319295,0.000000
-16.421404,-0.974760,0.201711,0.200102,0.200000,0.200000,-0.000000,0.000000,-0.068423,-0.004061,-14.103977,-4.212616,-0.303496,0.000000
-16.421423,0.501396,0.201711,0.200101,0.200000,0.200000,0.000000,-0.006130,-0.068423,-0.004041,-13.775668,2.016075,0.087061,0.000000
-16.421404,-1.705505,0.201711,0.200101,0.200000,0.200000,-0.000000,0.003065,-0.068423,-0.004041,-13.423783,-6.975728,0.289546,0.000000
-16.421404,0.277592,0.201711,0.200048,0.200000,0.200000,-0.000000,-0.003065,-0.068423,-0.001909,-17.108932,-6.269778,0.108842,0.000000
-15.683253,-0.458059,0.201711,0.200048,0.200000,0.200000,-0.003076,0.000000,-0.068423,-0.001909,-18.225187,-1.782188,-0.216827,0.000000
-14.432876,-1.929232,0.201657,0.200048,0.200000,0.200000,-0.006151,0.006130,-0.066288,-0.001909,-11.471367,-7.886133,-0.167435,0.000000
-14.654881,-0.234195,0.201603,0.200101,0.200000,0.200000,-0.003075,-0.003065,-0.064137,-0.004041,-10.401342,-0.462093,0.222088,0.000000
-13.916746,-0.969896,0.201603,0.200101,0.200000,0.200000,-0.006151,0.000000,-0.064137,-0.004041,-11.894518,-5.366275,0.307531,0.000000
-13.631800,-0.461167,0.201497,0.200048,0.200000,0.200000,-0.003075,-0.000000,-0.059874,-0.001922,-11.523026,-5.879763,0.000828,0.000000
-14.378755,2.259660,0.201498,0.199994,0.200000,0.200000,-0.000000,-0.009194,-0.059912,0.000222,-12.221662,-0.708519,-0.263107,0.000000
-14.602794,-1.935483,0.201444,0.200048,0.200000,0.200000,0.003074,0.006130,-0.057771,-0.001935,-14.702240,-4.529141,-0.108627,0.000000
-13.865079,0.271295,0.201444,0.200048,0.200000,0.200000,-0.000000,-0.003065,-0.057771,-0.001935,-13.406989,-2.251675,0.159036,0.000000
-14.387931,1.006817,0.201499,0.200048,0.200000,0.200000,-0.000000,-0.006130,-0.059950,-0.001935,-13.149736,1.728708,0.146742,0.000000
-14.387910,-1.210793,0.201499,0.200050,0.200000,0.200000,-0.000000,0.003064,-0.059950,-0.001981,-14.012042,-2.177321,-0.046196,0.000000
-15.135986,-0.472366,0.201500,0.200049,0.200000,0.200000,0.003075,0.000000,-0.059992,-0.001968,-18.082279,-2.518200,-0.176250,0.000000
-16.890491,-1.943510,0.201606,0.200049,0.200000,0.200000,0.006149,0.006130,-0.064228,-0.001968,-12.390012,-6.987968,-0.096830,0.000000
-13.713421,-0.472366,0.201659,0.200049,0.200000,0.200000,-0.009226,0.000000,-0.066366,-0.001968,-8.256674,-5.985028,0.100166,0.000000
-15.927721,-0.242567,0.201659,0.200102,0.200000,0.200000,-0.000000,-0.003065,-0.066366,-0.004076,-13.550445,-0.929822,0.025505,0.000000
-14.452060,-1.202120,0.201659,0.200049,0.200000,0.200000,-0.006151,0.003065,-0.066368,-0.001944,-14.628573,-6.585596,-0.209297,0.000000
-14.910051,-0.466643,0.201553,0.200049,0.200000,0.200000,-0.000000,0.000000,-0.062125,-0.001944,-14.681583,-3.953119,-0.255296,0.000000
-14.174619,-1.937808,0.201553,0.200049,0.200000,0.200000,-0.003075,0.006130,-0.062136,-0.001944,-13.551036,-6.671909,-0.052667,0.000000
-13.436733,0.269003,0.201553,0.200049,0.200000,0.200000,-0.006150,-0.003065,-0.062136,-0.001944,-10.784551,-3.090292,0.165079,0.000000
-16.380394,0.269003,0.201553,0.200049,0.200000,0.200000,0.006150,-0.003065,-0.062102,-0.001944,-15.887791,-2.921485,-0.021998,0.000000
-18.145025,-1.198549,0.201659,0.200048,0.200000,0.200000,0.009226,0.003065,-0.066378,-0.001929,-18.701977,-6.480932,-0.117827,0.000000
-17.175554,-0.462904,0.201712,0.200048,0.200000,0.200000,0.003076,-0.000000,-0.068489,-0.001929,-13.341920,-4.797504,-0.019013,0.000000
-17.175562,-0.973778,0.201712,0.200101,0.200000,0.200000,0.003076,0.000000,-0.068489,-0.004057,-18.476036,1.022086,0.287826,0.000000
-16.950127,-0.973759,0.201766,0.200101,0.200000,0.200000,-0.000000,0.000000,-0.070626,-0.004057,-15.848890,-3.920552,0.256621,0.000000
-15.694279,-0.462923,0.201712,0.200048,0.200000,0.200000,-0.003076,0.000000,-0.068468,-0.001929,-15.161425,-6.165567,-0.040062,0.000000
-16.946119,2.253742,0.201765,0.199995,0.200000,0.200000,-0.000000,-0.009194,-0.070609,0.000197,-14.979228,-1.291962,-0.360096,0.000000
-15.175095,-2.669603,0.201658,0.200048,0.200000,0.200000,-0.003076,0.009195,-0.066305,-0.001929,-14.064459,-5.927256,-0.260342,0.000000
-16.129684,-0.462923,0.201603,0.200048,0.200000,0.200000,0.003075,0.000000,-0.064132,-0.001929,-18.141508,-3.841888,-0.056215,0.000000
-20.629519,-0.462923,0.201764,0.200048,0.200000,0.200000,0.015381,0.000000,-0.070575,-0.001929,-18.807665,-4.048789,0.023799,0.000000
-15.974620,-0.459455,0.201818,0.200048,0.200000,0.200000,-0.006153,-0.000000,-0.072714,-0.001915,-9.746202,-2.396271,-0.075839,0.000000
-18.928139,-0.456746,0.201818,0.200048,0.200000,0.200000,0.006153,-0.000000,-0.072714,-0.001903,-17.671083,-4.617283,0.063639,0.000000
-18.704189,-2.944478,0.201871,0.200153,0.200000,0.200000,0.003077,0.006131,-0.074857,-0.006137,-19.006426,-2.214821,0.256958,0.000000
-17.446802,0.505732,0.201817,0.200101,0.200000,0.200000,-0.000000,-0.006131,-0.072695,-0.004023,-16.590733,-3.699346,0.241101,0.000000
-17.961208,-1.702748,0.201871,0.200101,0.200000,0.200000,-0.000000,0.003066,-0.074838,-0.004029,-17.526394,-4.029415,0.007545,0.000000
-15.228433,-0.969172,0.201817,0.200101,0.200000,0.200000,-0.009230,0.000000,-0.072681,-0.004038,-11.431433,-3.821430,-0.311875,0.000000
-20.173660,-0.233449,0.201871,0.200101,0.200000,0.200000,0.009231,-0.003066,-0.074826,-0.004038,-18.367157,-2.255302,-0.273828,0.000000
-18.696606,-0.969171,0.201871,0.200101,0.200000,0.200000,0.003077,-0.000000,-0.074826,-0.004038,-17.834179,-3.988035,-0.154321,0.000000
-19.211100,-1.704766,0.201924,0.200101,0.200000,0.200000,0.003077,0.003065,-0.076969,-0.004038,-17.341391,-3.997802,0.078149,0.000000
-20.467861,-0.969171,0.201978,0.200101,0.200000,0.200000,0.006155,-0.000000,-0.079128,-0.004038,-18.247787,-2.961725,0.334186,0.000000
-20.467867,-0.969171,0.201978,0.200101,0.200000,0.200000,0.006155,-0.000000,-0.079128,-0.004038,-16.877293,-3.107234,0.429621,0.000000
-20.243813,1.008945,0.202032,0.200048,0.200000,0.200000,0.003078,-0.006130,-0.081272,-0.001926,-18.433311,-1.257130,0.065596,0.000000
-18.027742,3.011329,0.202032,0.199993,0.200000,0.200000,-0.006156,-0.012258,-0.081272,0.000289,-12.414531,3.976830,-0.304968,0.000000
-18.988749,-6.829317,0.201978,0.200098,0.200000,0.200000,-0.000000,0.024522,-0.079120,-0.003933,-16.434715,-10.191165,-0.233344,0.000000
-18.470039,1.998664,0.201924,0.200098,0.200000,0.200000,-0.000000,-0.012261,-0.076959,-0.003933,-19.378563,-0.429482,-0.057072,0.000000
-16.478561,-3.883660,0.201870,0.200098,0.200000,0.200000,-0.006154,0.012261,-0.074815,-0.003921,-13.260962,-5.249553,-0.102881,0.000000
-20.172070,0.311066,0.201870,0.200044,0.200000,0.200000,0.009231,-0.003065,-0.074819,-0.001769,-19.507765,-4.702092,-0.410585,0.000000
